Company,Actual,Predicted,Error
KOTAKBANK,974.301535819146,918.4273428780216,55.87419294112442
KOTAKBANK,976.7940543957448,931.935596396741,44.858457999003804
KOTAKBANK,974.2017719486612,934.7239120311388,39.47785991752244
KOTAKBANK,991.2510792319054,930.7756300382225,60.475449193682834
KOTAKBANK,977.0931205521247,947.0002790225608,30.092841529563884
KOTAKBANK,996.4855260613149,937.8301193206407,58.65540674067415
KOTAKBANK,990.004819943606,949.345519071715,40.65930087189099
KOTAKBANK,985.0196700628712,946.3706393631337,38.64903069973752
KOTAKBANK,983.623708605076,941.0139395195538,42.6097690855222
KOTAKBANK,995.1893848377731,941.013601336942,54.17578350083113
KOTAKBANK,1009.6962352454075,951.351843780064,58.344391465343506
KOTAKBANK,1018.61969073201,964.9990903522385,53.62060037977153
KOTAKBANK,1012.288517692491,974.4405288726011,37.847988819889906
KOTAKBANK,1007.9015564882848,966.3998427303677,41.50171375791706
